ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462438,Male,0,22,0,Doctor,1,0,3,Cat_2,D
460704,Male,1,43,1,Artist,1,0,2,Cat_6,B
464884,Male,1,41,1,Artist,1,0,2,Cat_4,A
467050,Female,0,21,0,Engineer,0,0,5,Cat_2,B
460738,Female,0,49,0,Engineer,1,0,2,Cat_7,A
466176,Male,0,38,1,Doctor,8,0,1,Cat_2,B
459488,Male,1,47,0,Artist,1,1,4,Cat_6,A
467773,Male,1,70,1,Lawyer,1,2,3,Cat_6,C
465425,Female,0,31,0,Engineer,1,0,4,Cat_6,B
462318,Female,1,82,0,Lawyer,0,1,2,Cat_6,A
466078,Female,1,51,0,Executive,1,0,1,Cat_6,A
460792,Female,0,42,0,Homemaker,11,0,2,Cat_6,A
460197,Male,0,38,1,Artist,8,0,3,Cat_2,A
459375,Male,1,18,0,Executive,0,2,4,Cat_6,A
463862,Male,1,50,1,Artist,6,1,3,Cat_6,C
460144,Female,0,46,1,Doctor,1,0,2,Cat_3,A
462721,Female,1,72,0,Lawyer,1,2,3,Cat_6,D
459637,Female,0,33,0,Engineer,1,0,4,Cat_6,C
465809,Female,0,25,0,Homemaker,1,0,7,Cat_4,B
466915,Female,1,75,0,Entertainment,2,2,2,Cat_2,D
467343,Male,0,72,1,Artist,1,0,1,Cat_6,B
466268,Female,1,72,1,Artist,0,1,3,Cat_4,C
464868,Male,1,36,1,Entertainment,6,0,6,Cat_4,A
464038,Male,1,40,1,Artist,1,0,2,Cat_6,A
460176,Female,0,28,1,Entertainment,0,0,4,Cat_6,C
462161,Female,0,28,1,Doctor,0,0,3,Cat_6,D
464841,Male,0,19,0,Entertainment,0,2,3,Cat_4,D
464893,Male,1,43,1,Artist,0,0,2,Cat_4,B
464443,Female,1,35,1,Artist,1,1,2,Cat_6,B
467619,Male,1,65,1,Lawyer,1,2,2,Cat_6,B
465974,Male,1,52,1,Executive,7,2,4,Cat_4,C
462075,Female,0,40,1,Artist,1,0,1,Cat_6,B
459494,Female,1,69,0,Engineer,9,0,3,Cat_6,A
466921,Female,0,22,0,Healthcare,3,0,3,Cat_6,D
463544,Male,1,47,1,Executive,1,1,4,Cat_6,C
461167,Male,1,29,1,Marketing,1,2,2,Cat_3,A
467364,Male,1,46,1,Artist,1,1,3,Cat_3,C
462408,Male,0,32,1,Artist,1,0,2,Cat_6,A
466224,Female,0,38,1,Healthcare,0,0,1,Cat_2,C
465151,Male,1,59,1,Artist,0,0,1,Cat_6,B
467216,Female,0,26,1,Entertainment,1,0,1,Cat_6,D
460586,Male,0,26,1,Healthcare,1,0,2,Cat_3,A
461197,Male,0,28,0,Marketing,0,0,1,Cat_3,D
462776,Female,1,53,1,Engineer,1,1,3,Cat_6,C
465058,Female,0,43,1,Entertainment,1,0,1,Cat_6,B
464088,Male,0,27,0,Doctor,1,0,3,Cat_6,D
459471,Female,0,32,0,Artist,1,0,8,Cat_6,C
464695,Male,0,26,0,Engineer,0,0,4,Cat_4,D
462331,Female,0,31,0,Entertainment,0,0,2,Cat_6,D
466523,Male,1,39,1,Executive,1,2,3,Cat_3,B
465337,Female,1,43,0,Engineer,1,0,3,Cat_7,A
460834,Male,1,25,0,Doctor,1,0,2,Cat_1,A
466824,Male,1,40,1,Artist,3,2,3,Cat_6,A
461607,Female,1,40,1,Entertainment,7,1,2,Cat_3,B
465091,Male,1,63,1,Entertainment,1,1,3,Cat_6,C
459532,Female,1,27,1,Healthcare,1,0,2,Cat_6,D
466999,Male,0,27,1,Healthcare,1,0,3,Cat_6,D
466597,Female,0,19,0,Healthcare,1,0,2,Cat_6,D
464075,Female,1,86,1,Lawyer,0,2,2,Cat_6,B
463394,Male,1,41,1,Marketing,1,2,2,Cat_6,B
462163,Female,1,27,1,Artist,4,1,2,Cat_3,C
463895,Female,1,70,0,Doctor,0,1,2,Cat_6,B
464767,Female,1,53,0,Engineer,8,1,4,Cat_4,B
464763,Female,1,49,0,Engineer,1,1,4,Cat_4,B
460718,Male,1,55,0,Executive,3,0,2,Cat_4,D
461989,Female,0,57,1,Engineer,0,1,4,Cat_2,C
466374,Male,1,83,0,Lawyer,1,0,1,Cat_4,B
463738,Male,1,43,0,Executive,0,2,4,Cat_6,A
465967,Male,1,36,0,Doctor,6,0,3,Cat_6,A
462260,Male,1,74,1,Lawyer,0,0,2,Cat_6,C
467234,Female,0,30,0,Homemaker,0,0,4,Cat_6,D
466573,Female,0,37,1,Artist,5,0,2,Cat_6,B
463229,Female,0,22,0,Marketing,0,0,1,Cat_5,B
459768,Male,0,19,0,Healthcare,0,0,4,Cat_6,D
462541,Male,1,70,1,Engineer,4,2,2,Cat_6,B
467714,Male,1,89,1,Lawyer,13,0,1,Cat_6,A
467730,Male,0,18,0,Healthcare,1,0,4,Cat_6,D
459474,Male,0,25,1,Doctor,6,0,1,Cat_2,D
460093,Female,0,45,1,Artist,4,0,1,Cat_3,A
467865,Female,0,35,1,Artist,3,0,1,Cat_4,A
465758,Female,1,37,0,Engineer,7,0,1,Cat_4,D
464184,Female,1,39,0,Engineer,4,1,2,Cat_6,B
462618,Female,0,32,1,Healthcare,1,0,5,Cat_4,D
464226,Female,1,62,1,Artist,2,1,3,Cat_6,C
465432,Female,1,58,1,Engineer,0,1,4,Cat_4,B
464087,Female,0,32,0,Engineer,1,0,4,Cat_6,C
466627,Male,0,25,0,Healthcare,0,0,5,Cat_6,C
467380,Female,1,56,1,Artist,0,1,4,Cat_6,C
465842,Female,0,36,1,Entertainment,10,0,2,Cat_6,A
464622,Female,0,30,0,Healthcare,8,0,3,Cat_6,A
462083,Male,0,19,0,Healthcare,1,0,5,Cat_6,D
460910,Male,0,27,1,Healthcare,0,0,2,Cat_6,A
460255,Female,0,38,1,Doctor,14,0,1,Cat_6,A
460109,Male,1,46,1,Artist,8,1,2,Cat_6,C
464306,Male,0,29,1,Artist,3,0,1,Cat_6,B
466835,Male,1,51,0,Entertainment,1,1,4,Cat_7,B
465192,Male,1,55,0,Artist,0,0,1,Cat_6,A
463380,Female,1,69,1,Engineer,1,0,1,Cat_3,A
462391,Female,0,26,0,Healthcare,1,0,8,Cat_7,C
467086,Female,1,83,1,Lawyer,0,0,3,Cat_6,A
460306,Female,0,39,1,Healthcare,9,0,1,Cat_6,D
460752,Male,1,35,1,Artist,9,0,1,Cat_6,A
467264,Male,1,19,0,Marketing,2,2,5,Cat_6,C
461646,Female,1,60,1,Artist,1,2,4,Cat_6,C
463570,Male,1,35,1,Artist,1,1,4,Cat_6,C
465277,Female,0,53,1,Engineer,1,0,1,Cat_6,B
467426,Female,1,86,0,Lawyer,1,0,2,Cat_6,B
466258,Female,0,29,0,Healthcare,1,0,3,Cat_6,B
463719,Female,0,26,0,Doctor,0,0,1,Cat_6,D
460032,Male,0,36,1,Engineer,8,0,1,Cat_6,A
465175,Female,0,22,0,Homemaker,0,0,4,Cat_6,D
466610,Male,0,19,0,Marketing,0,0,5,Cat_6,A
459036,Female,1,20,1,Lawyer,1,1,3,Cat_3,A
464047,Male,0,43,1,Healthcare,3,0,3,Cat_6,D
459496,Female,0,42,1,Artist,1,0,3,Cat_6,A
459997,Male,0,43,1,Entertainment,1,0,2,Cat_4,A
463382,Female,1,50,1,Engineer,4,2,3,Cat_6,B
460967,Male,0,25,1,Entertainment,1,0,2,Cat_6,A
465094,Male,1,61,0,Artist,1,2,2,Cat_6,B
461229,Female,1,28,1,Healthcare,0,1,2,Cat_6,A
466442,Male,0,38,1,Artist,1,0,1,Cat_6,D
464527,Male,0,25,0,Executive,12,0,3,Cat_6,A
463560,Female,0,18,0,Healthcare,9,0,5,Cat_4,D
460011,Male,1,43,1,Entertainment,1,1,5,Cat_5,C
467207,Female,0,27,1,Artist,8,0,1,Cat_6,B
465177,Female,0,60,1,Entertainment,1,0,2,Cat_6,D
467531,Male,1,75,1,Lawyer,2,0,1,Cat_6,D
465409,Female,0,31,0,Doctor,1,0,4,Cat_6,D
462842,Male,0,23,0,Doctor,6,0,4,Cat_2,D
462124,Male,0,36,1,Artist,8,0,1,Cat_6,A
466265,Male,0,30,0,Doctor,1,0,1,Cat_3,C
459789,Male,1,56,0,Artist,1,1,2,Cat_6,C
464223,Female,1,52,1,Artist,2,0,2,Cat_6,C
460280,Male,1,39,1,Entertainment,0,0,1,Cat_6,D
460331,Female,0,35,0,Artist,5,0,1,Cat_6,A
461494,Male,1,33,0,Engineer,0,1,2,Cat_6,B
460035,Female,0,25,1,Artist,0,0,6,Cat_6,A
463812,Female,1,27,1,Artist,0,1,2,Cat_4,B
465569,Male,1,35,1,Artist,1,2,3,Cat_6,A
466333,Female,1,41,1,Artist,1,1,2,Cat_6,C
467668,Female,1,49,1,Artist,1,1,3,Cat_7,C
462723,Female,1,46,0,Artist,8,1,2,Cat_6,B
460909,Female,0,31,0,Healthcare,1,0,2,Cat_6,D
467777,Male,0,49,1,Doctor,1,0,1,Cat_6,C
462404,Female,0,26,1,Artist,9,0,1,Cat_6,A
461799,Male,1,43,1,Doctor,13,2,2,Cat_6,B
459933,Female,1,30,1,Artist,8,0,4,Cat_6,A
463717,Female,1,70,1,Artist,1,1,4,Cat_6,C
463652,Female,0,28,1,Artist,1,0,1,Cat_6,D
462149,Female,1,89,0,Lawyer,3,2,1,Cat_6,D
462769,Female,1,42,0,Homemaker,6,2,4,Cat_6,B
465532,Female,1,37,1,Entertainment,6,1,3,Cat_4,A
462829,Male,1,29,0,Executive,1,1,3,Cat_6,D
459210,Female,1,68,1,Artist,1,2,2,Cat_6,C
464659,Female,0,25,0,Engineer,1,0,1,Cat_4,D
461411,Male,0,29,0,Healthcare,1,0,2,Cat_6,D
467759,Female,1,48,1,Doctor,0,0,2,Cat_6,C
461475,Female,1,51,1,Doctor,1,1,3,Cat_1,C
462714,Female,1,40,1,Engineer,1,2,5,Cat_2,B
466890,Male,1,47,1,Artist,0,1,6,Cat_7,B
462888,Male,1,39,1,Executive,1,2,3,Cat_6,B
467479,Male,1,35,1,Executive,1,1,4,Cat_6,C
466799,Female,0,19,0,Healthcare,2,0,3,Cat_6,D
466557,Female,0,21,0,Healthcare,7,0,2,Cat_6,D
460873,Male,1,46,1,Entertainment,0,1,3,Cat_4,B
466776,Male,1,86,1,Lawyer,0,0,1,Cat_6,B
459462,Male,1,66,1,Artist,0,2,2,Cat_6,B
465727,Male,0,42,0,Marketing,1,0,5,Cat_4,D
462348,Female,1,73,1,Lawyer,1,2,2,Cat_6,B
460941,Male,1,72,0,Engineer,1,0,1,Cat_6,A
461629,Male,1,53,1,Artist,0,0,3,Cat_6,B
459907,Female,1,39,1,Artist,8,1,2,Cat_6,C
467146,Female,0,27,0,Homemaker,9,0,1,Cat_6,D
460916,Male,1,63,0,Entertainment,1,1,2,Cat_6,B
459196,Female,0,23,0,Healthcare,1,0,3,Cat_4,D
465444,Female,0,30,1,Entertainment,0,0,4,Cat_6,B
464186,Female,1,39,1,Artist,5,1,2,Cat_6,C
466412,Male,1,26,1,Artist,1,1,3,Cat_6,B
459480,Female,1,50,1,Entertainment,7,0,3,Cat_6,A
467880,Female,1,45,1,Artist,1,1,2,Cat_6,C
460216,Female,0,62,0,Entertainment,2,0,1,Cat_6,A
467941,Female,0,27,1,Doctor,1,0,3,Cat_6,A
466090,Male,1,57,1,Entertainment,1,0,2,Cat_6,A
462572,Female,1,30,0,Engineer,1,1,7,Cat_4,A
467443,Male,0,32,0,Healthcare,7,0,4,Cat_3,A
462548,Male,0,18,1,Executive,1,0,5,Cat_4,A
459701,Male,0,47,0,Artist,3,0,3,Cat_5,B
461139,Female,0,32,1,Artist,4,0,4,Cat_2,A
461115,Female,1,32,0,Engineer,5,0,3,Cat_1,A
459027,Male,1,67,1,Doctor,1,1,4,Cat_6,B
467340,Female,1,77,1,Lawyer,0,2,2,Cat_6,C
461410,Male,1,79,0,Doctor,0,1,2,Cat_1,C
460857,Male,0,31,0,Entertainment,1,0,1,Cat_4,A
464300,Male,1,42,1,Artist,0,0,3,Cat_4,A
460532,Female,0,18,0,Doctor,0,0,6,Cat_6,D
463287,Male,1,50,1,Artist,1,1,4,Cat_2,C
461392,Male,1,71,1,Artist,0,1,5,Cat_6,C
461546,Female,1,72,0,Lawyer,1,0,3,Cat_6,A
467780,Male,1,47,1,Artist,1,0,3,Cat_6,A
462130,Male,1,45,1,Artist,9,1,2,Cat_6,C
464684,Female,0,40,0,Engineer,9,0,5,Cat_4,A
462276,Female,0,36,1,Engineer,4,0,1,Cat_6,A
